gid,wardId,wardName,countyName,authoritativeSubcountyName,authoritativeScuid,databaseSubCountyId,databaseSubCountyName,databaseCountyId,databaseCountyName,status,detail
939,1960,Tendeno/sorget Ward,KERICHO,Kipkelion East Sub County,,491,Kipkelion East Sub County,56,Kericho,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
940,1961,Kunyak Ward,KERICHO,Kipkelion West Sub County,,472,Kipkelion West Sub County,56,Kericho,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
941,1962,Kamasian Ward,KERICHO,Kipkelion West Sub County,,472,Kipkelion West Sub County,56,Kericho,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
942,1963,Kipkelion Ward,KERICHO,Kipkelion West Sub County,,472,Kipkelion West Sub County,56,Kericho,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1818,1964,Likoni Ward,Mombasa,Likoni  Sub County,,1254,Likoni,55,Mombasa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2034,1965,Zimmerman Ward,Nairobi,Roysambu  Sub County,,492,Roysambu  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2035,1966,Roysambu Ward,Nairobi,Roysambu  Sub County,,492,Roysambu  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2038,1967,Mwiki Ward,Nairobi,Kasarani  Sub County,,1575,Kasarani,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2039,1968,Kasarani Ward,Nairobi,Kasarani  Sub County,,1575,Kasarani,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
1923,1969,Market Milimani Ward,Kisumu,Kisumu Central Sub County,,1536,Kisumu Central,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
2045,1970,Lucky Summer Ward,Nairobi,Ruaraka  Sub County,,405,Ruaraka  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2046,1971,Korogocho Ward,Nairobi,Ruaraka  Sub County,,405,Ruaraka  Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
1827,1972,Kibarani Ward,Kilifi,Kilifi North Sub County,,1266,Kilifi North,73,Kilifi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1829,1973,Matsangoni Ward,Kilifi,Kilifi North Sub County,,1266,Kilifi North,73,Kilifi,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2050,1974,Pipeline Ward,Nairobi,Embakasi South Sub County,,407,Embakasi South Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
1924,1975,Kondele Ward,Kisumu,Kisumu Central Sub County,,1536,Kisumu Central,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1819,1976,Timbwani Ward,Mombasa,Likoni  Sub County,,1254,Likoni,55,Mombasa,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1925,1977,Nyalenda B Ward,Kisumu,Kisumu Central Sub County,,1536,Kisumu Central,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1926,1978,West Seme Ward,Kisumu,Seme Sub County,,1538,Seme,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1927,1979,Central Seme Ward,Kisumu,Seme Sub County,,1538,Seme,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1928,1980,East Seme Ward,Kisumu,Seme Sub County,,1538,Seme,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1929,1981,North Seme Ward,Kisumu,Seme Sub County,,1538,Seme,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1930,1982,East Kano/wawidhi Ward,Kisumu,Nyando Sub County,,495,Nyando Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1931,1983,Kabonyo Kanyagwal,Kisumu,Nyando Sub County,,495,Nyando Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1932,1984,Kobura Ward,Kisumu,Nyando Sub County,,495,Nyando Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1933,1985,Miwani Ward,Kisumu,Muhoroni Sub County,,1539,Muhoroni,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1934,1986,Ombeyi Ward,Kisumu,Muhoroni Sub County,,1539,Muhoroni,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1935,1987,Masogo/nyang'oma Ward,Kisumu,Muhoroni Sub County,,1539,Muhoroni,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1936,1988,Chemelil Ward,Kisumu,Muhoroni Sub County,,1539,Muhoroni,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1937,1989,Muhoroni Koru Ward,Kisumu,Muhoroni Sub County,,1539,Muhoroni,93,Kisumu,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1938,1990,South West Nyakach Ward,Kisumu,Nyakach Sub County,,497,Nyakach Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1939,1991,North Nyakach Ward,Kisumu,Nyakach Sub County,,497,Nyakach Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1940,1992,Central Nyakach Ward,Kisumu,Nyakach Sub County,,497,Nyakach Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1941,1993,West Nyakach Ward,Kisumu,Nyakach Sub County,,497,Nyakach Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1942,1994,South East Nyakach Ward,Kisumu,Nyakach Sub County,,497,Nyakach Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1943,1995,Awasi/onjiko Ward,Kisumu,Nyando Sub County,,495,Nyando Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1944,1996,Ahero Ward,Kisumu,Nyando Sub County,,495,Nyando Sub County,93,Kisumu,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1945,1997,Rigoma Ward,Nyamira,Masaba North Sub County,,1569,Masaba North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1946,1998,Gachuba Ward,Nyamira,Masaba North Sub County,,1569,Masaba North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1947,1999,Kamera Ward,Nyamira,Manga Sub County,,1568,Manga,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1948,2000,Magombo Ward,Nyamira,Manga Sub County,,1568,Manga,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1949,2001,Manga Ward,Nyamira,Manga Sub County,,1568,Manga,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1950,2002,Gesima Ward,Nyamira,Masaba North Sub County,,1569,Masaba North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1951,2003,Nyamaiya Ward,Nyamira,Nyamira Sub County,,500,Nyamira Sub County,94,Nyamira,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1952,2004,Bogichora Ward,Nyamira,Nyamira Sub County,,500,Nyamira Sub County,94,Nyamira,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1953,2005,Bosamaro Ward,Nyamira,Nyamira Sub County,,500,Nyamira Sub County,94,Nyamira,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1954,2006,Bonyamatuta Ward,Nyamira,Nyamira Sub County,,500,Nyamira Sub County,94,Nyamira,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1955,2007,Township Ward,Nyamira,Nyamira Sub County,,500,Nyamira Sub County,94,Nyamira,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1956,2008,Itibo Ward,Nyamira,Nyamira North Sub County,,1570,Nyamira North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1957,2009,Bomwagamo Ward,Nyamira,Nyamira North Sub County,,1570,Nyamira North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1958,2010,Bokeira Ward,Nyamira,Nyamira North Sub County,,1570,Nyamira North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1959,2011,Magwagwa Ward,Nyamira,Nyamira North Sub County,,1570,Nyamira North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1960,2012,Ekerenyo Ward,Nyamira,Nyamira North Sub County,,1570,Nyamira North,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1961,2013,Mekenene Ward,Nyamira,Borabu Sub County,,1567,Borabu,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1962,2014,Kiabonyoru Ward,Nyamira,Borabu Sub County,,1567,Borabu,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1963,2015,Nyansiongo Ward,Nyamira,Borabu Sub County,,1567,Borabu,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1964,2016,Esise Ward,Nyamira,Borabu Sub County,,1567,Borabu,94,Nyamira,WRONG_SUBCOUNTY,Ward subCountyId does not match the authoritative canonical subcounty target.
1965,2017,Bomariba Ward,Kisii,Bonchari  Sub County,,503,Bonchari  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1966,2018,Bogiakumu Ward,Kisii,Bonchari  Sub County,,503,Bonchari  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1967,2019,Bomorenda Ward,Kisii,Bonchari  Sub County,,503,Bonchari  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1968,2020,Riana Ward,Kisii,Bonchari  Sub County,,503,Bonchari  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1969,2021,Tabaka Ward,Kisii,South Mugirango Sub County,,504,South Mugirango Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1970,2022,Boikanga Ward,Kisii,South Mugirango Sub County,,504,South Mugirango Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1971,2023,Bogetenga Ward,Kisii,South Mugirango Sub County,,504,South Mugirango Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1972,2024,Borabu Chitago Ward,Kisii,South Mugirango Sub County,,504,South Mugirango Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1973,2025,Moticho Ward,Kisii,South Mugirango Sub County,,504,South Mugirango Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1974,2026,Getenga Ward,Kisii,South Mugirango Sub County,,504,South Mugirango Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1975,2027,Bokimonge Ward,Kisii,Bomachoge Borabu Sub County,,450,Bomachoge Borabu Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1976,2028,Magenche Ward,Kisii,Bomachoge Borabu Sub County,,450,Bomachoge Borabu Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1977,2029,Masige West Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1978,2030,Masige East Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1979,2031,Basi Central Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1980,2032,Nyacheki Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1981,2033,Bassi Bogetaorio Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1982,2034,Bobasi Chache Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1983,2035,Sameta Mokwerero Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1984,2036,Bobasi Boitangare Ward,Kisii,Bobasi Sub County,,505,Bobasi Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1985,2037,Majoge Basi Ward,Kisii,Bomachoge Chache Sub County,,506,Bomachoge Chache Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1986,2038,Boochi Tendere Ward,Kisii,Bomachoge Chache Sub County,,506,Bomachoge Chache Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1987,2039,Bosoti Sengera Ward,Kisii,Bomachoge Chache Sub County,,506,Bomachoge Chache Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1988,2040,Ichuni Ward,Kisii,Nyaribari Masaba Sub County,,507,Nyaribari Masaba Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1989,2041,Nyamasibi Ward,Kisii,Nyaribari Masaba Sub County,,507,Nyaribari Masaba Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1990,2042,Masimba Ward,Kisii,Nyaribari Masaba Sub County,,507,Nyaribari Masaba Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1991,2043,Gesusu Ward,Kisii,Nyaribari Masaba Sub County,,507,Nyaribari Masaba Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1992,2044,Kiamokama Ward,Kisii,Nyaribari Masaba Sub County,,507,Nyaribari Masaba Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1993,2045,Bobaracho Ward,Kisii,Nyaribari Chache  Sub County,,508,Nyaribari Chache  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1994,2628,Kisii Central Ward,Kisii,Nyaribari Chache  Sub County,,508,Nyaribari Chache  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1995,2046,Keumbu Ward,Kisii,Nyaribari Chache  Sub County,,508,Nyaribari Chache  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1996,2047,Kiogoro Ward,Kisii,Nyaribari Chache  Sub County,,508,Nyaribari Chache  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
1997,2048,Birongo Ward,Kisii,Nyaribari Chache  Sub County,,508,Nyaribari Chache  Sub County,87,Kisii,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
128,2049,Marungu Ward,TAITA TAVETA,Voi Sub County,,1279,Voi,59,Taita Taveta,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
2063,2050,Lower Savanna Ward,Nairobi,Embakasi East Sub County,,509,Embakasi East Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2064,2051,Embakasi Ward,Nairobi,Embakasi East Sub County,,509,Embakasi East Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2065,2052,Utawala Ward,Nairobi,Embakasi East Sub County,,509,Embakasi East Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
2066,2053,Mihango Ward,Nairobi,Embakasi East Sub County,,509,Embakasi East Sub County,79,Nairobi City,TARGET_UNRESOLVED,Authoritative county and subcounty could not be resolved to a unique Prisma target.
130,2054,Ngolia Ward,TAITA TAVETA,Voi Sub County,,1279,Voi,59,Taita Taveta,CORRECT,Database county and canonical subcounty ownership match the authoritative source.
