gid,authoritativeCounty,authoritativeSubCounty,authoritativeWard,normalizedCounty,normalizedSubCounty,actualWardId,actualCountyId,actualCountyName,actualSubCountyId,actualSubCountyName,candidateCountyIds,candidateSubCountyIds,candidateSubCountyNames,status,reason
1806,Mombasa,Kisauni  Sub County,Mwakirunge Ward,mombasa,kisauni,1899,55,Mombasa,1253,Kisauni,55,1253,Kisauni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1807,Mombasa,Kisauni  Sub County,Mtopanga Ward,mombasa,kisauni,1900,55,Mombasa,1253,Kisauni,55,1253,Kisauni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1913,Kisumu,Kisumu East Sub County,Nyalenda A Ward,kisumu,kisumueast,1901,93,Kisumu,1535,Kisumu East,93,1535,Kisumu East,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1809,Mombasa,Kisauni  Sub County,Shanzu Ward,mombasa,kisauni,1902,55,Mombasa,1253,Kisauni,55,1253,Kisauni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1811,Mombasa,Nyali  Sub County,Ziwa La Ng'ombe Ward,mombasa,nyali,1903,55,Mombasa,1256,Nyali,55,1256,Nyali,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1812,Mombasa,Nyali  Sub County,Mkomani Ward,mombasa,nyali,1904,55,Mombasa,1256,Nyali,55,1256,Nyali,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1815,Mombasa,Likoni  Sub County,Mtongwe Ward,mombasa,likoni,1905,55,Mombasa,1254,Likoni,55,1254,Likoni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
125,TAITA TAVETA,Voi Sub County,Mbololo Ward,taitataveta,voi,1906,59,Taita Taveta,1279,Voi,59,1279,Voi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1817,Mombasa,Likoni  Sub County,Bofu Ward,mombasa,likoni,1907,55,Mombasa,1254,Likoni,55,1254,Likoni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1826,Kilifi,Kilifi North Sub County,Sokoni Ward,kilifi,kilifinorth,1908,73,Kilifi,1266,Kilifi North,73,1266,Kilifi North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1828,Kilifi,Kilifi North Sub County,Dabaso Ward,kilifi,kilifinorth,1909,73,Kilifi,1266,Kilifi North,73,1266,Kilifi North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1830,Kilifi,Kilifi North Sub County,Watamu Ward,kilifi,kilifinorth,1910,73,Kilifi,1266,Kilifi North,73,1266,Kilifi North,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1833,Kilifi,Kilifi South Sub County,Mwarakaya Ward,kilifi,kilifisouth,1911,73,Kilifi,1267,Kilifi South,73,1267,Kilifi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1835,Kilifi,Kilifi South Sub County,Chasimba Ward,kilifi,kilifisouth,1912,73,Kilifi,1267,Kilifi South,73,1267,Kilifi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1836,Kilifi,Kilifi South Sub County,Mtepeni Ward,kilifi,kilifisouth,1913,73,Kilifi,1267,Kilifi South,73,1267,Kilifi South,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1837,Kilifi,Kaloleni Sub County,Mariakani Ward,kilifi,kaloleni,1914,73,Kilifi,1264,Kaloleni,73,1264,Kaloleni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1838,Kilifi,Kaloleni Sub County,Kayafungo Ward,kilifi,kaloleni,1915,73,Kilifi,1264,Kaloleni,73,1264,Kaloleni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1839,Kilifi,Kaloleni Sub County,Kaloleni Ward,kilifi,kaloleni,1916,73,Kilifi,1264,Kaloleni,73,1264,Kaloleni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1840,Kilifi,Kaloleni Sub County,Mwanamwinga Ward,kilifi,kaloleni,1917,73,Kilifi,1264,Kaloleni,73,1264,Kaloleni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1843,Kilifi,Rabai Sub County,Kambe/ribe Ward,kilifi,rabai,1918,73,Kilifi,1270,Rabai,73,1270,Rabai,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1922,Kisumu,Kisumu Central Sub County,Shauri Moyo Kaloleni Ward,kisumu,kisumucentral,1919,93,Kisumu,1536,Kisumu Central,93,1536,Kisumu Central,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1846,Kilifi,Ganze Sub County,Bamba Ward,kilifi,ganze,1920,73,Kilifi,1263,Ganze,73,1263,Ganze,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1847,Kilifi,Ganze Sub County,Jaribuni Ward,kilifi,ganze,1921,73,Kilifi,1263,Ganze,73,1263,Ganze,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1849,Kilifi,Malindi Sub County,Jilore Ward,kilifi,malindi,1922,73,Kilifi,1269,Malindi,73,1269,Malindi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1850,Kilifi,Malindi Sub County,Kakuyuni Ward,kilifi,malindi,1923,73,Kilifi,1269,Malindi,73,1269,Malindi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1853,Kilifi,Malindi Sub County,Shella Ward,kilifi,malindi,1924,73,Kilifi,1269,Malindi,73,1269,Malindi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1854,Kilifi,Magarini Sub County,Marafa Ward,kilifi,magarini,1925,73,Kilifi,1268,Magarini,73,1268,Magarini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1855,Kilifi,Magarini Sub County,Magarini Ward,kilifi,magarini,1926,73,Kilifi,1268,Magarini,73,1268,Magarini,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1879,Siaya,Ugenya Sub County,West Ugenya Ward,siaya,ugenya,1927,83,Siaya,1531,Ugenya,83,1531,Ugenya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1880,Siaya,Ugenya Sub County,Ukwala Ward,siaya,ugenya,1928,83,Siaya,1531,Ugenya,83,1531,Ugenya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1881,Siaya,Ugenya Sub County,North Ugenya Ward,siaya,ugenya,1929,83,Siaya,1531,Ugenya,83,1531,Ugenya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1882,Siaya,Ugenya Sub County,East Ugenya Ward,siaya,ugenya,1930,83,Siaya,1531,Ugenya,83,1531,Ugenya,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1883,Siaya,Ugunja Sub County,Sidindi Ward,siaya,ugunja,1931,83,Siaya,1532,Ugunja,83,1532,Ugunja,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1884,Siaya,Ugunja Sub County,Sigomere Ward,siaya,ugunja,1932,83,Siaya,1532,Ugunja,83,1532,Ugunja,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1885,Siaya,Ugunja Sub County,Ugunja Ward,siaya,ugunja,1933,83,Siaya,1532,Ugunja,83,1532,Ugunja,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1886,Siaya,Alego Usonga Sub County,Usonga Ward,siaya,alegousonga,1934,83,Siaya,483,Alego Usonga Sub County,83,483,Alego Usonga Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1887,Siaya,Alego Usonga Sub County,West Alego Ward,siaya,alegousonga,1935,83,Siaya,483,Alego Usonga Sub County,83,483,Alego Usonga Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1888,Siaya,Alego Usonga Sub County,Central Alego Ward,siaya,alegousonga,1936,83,Siaya,483,Alego Usonga Sub County,83,483,Alego Usonga Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1889,Siaya,Alego Usonga Sub County,Siaya Township Ward,siaya,alegousonga,1937,83,Siaya,483,Alego Usonga Sub County,83,483,Alego Usonga Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1890,Kwale,Msambweni Sub County,Gombato Bongwe Ward,kwale,msambweni,1938,84,Kwale,1260,Msambweni,84,1260,Msambweni,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
126,TAITA TAVETA,Voi Sub County,Sagala Ward,taitataveta,voi,1939,59,Taita Taveta,1279,Voi,59,1279,Voi,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
1915,Kisumu,Kisumu West Sub County,South West Kisumu Ward,kisumu,kisumuwest,1940,93,Kisumu,1537,Kisumu West,93,1537,Kisumu West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2005,Kisii,Kitutu Chache South Sub County,Nyakoe Ward,kisii,kitutuchachesouth,1941,87,Kisii,485,Kitutu Chache South Sub County,87,485,Kitutu Chache South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2006,Kisii,Kitutu Chache South Sub County,Kisii Central Ward,kisii,kitutuchachesouth,1942,87,Kisii,485,Kitutu Chache South Sub County,87,485,Kitutu Chache South Sub County,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2008,Nairobi,Westlands  Sub County,Parklands/highridge Ward,nairobi,westlands,1943,79,Nairobi City,486,Westlands  Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2012,Nairobi,Dagoretti North Sub County,Kilimani Ward,nairobi,dagorettinorth,1944,79,Nairobi City,487,Dagoretti North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
2015,Nairobi,Dagoretti North Sub County,Kileleshwa Ward,nairobi,dagorettinorth,1945,79,Nairobi City,487,Dagoretti North Sub County,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
802,BARINGO,Mogotio Sub County,Mogotio Ward,baringo,mogotio,1946,90,Baringo,1451,Mogotio,90,1451,Mogotio,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
803,BARINGO,Mogotio Sub County,Emining Ward,baringo,mogotio,1947,90,Baringo,1451,Mogotio,90,1451,Mogotio,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
804,BARINGO,Mogotio Sub County,Kisanana Ward,baringo,mogotio,1948,90,Baringo,1451,Mogotio,90,1451,Mogotio,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
805,BARINGO,Koibatek Sub County,Lembus Ward,baringo,koibatek,1949,90,Baringo,1449,Koibatek,90,1449,Koibatek,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
806,BARINGO,Koibatek Sub County,Lembus kwen Ward,baringo,koibatek,1950,90,Baringo,1449,Koibatek,90,1449,Koibatek,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
807,BARINGO,Koibatek Sub County,Ravine Ward,baringo,koibatek,1951,90,Baringo,1449,Koibatek,90,1449,Koibatek,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
808,BARINGO,Koibatek Sub County,Mumberes/Maji Mazuri Ward,baringo,koibatek,1952,90,Baringo,1449,Koibatek,90,1449,Koibatek,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
809,BARINGO,Koibatek Sub County,Lembus/Perkerra Ward,baringo,koibatek,1953,90,Baringo,1449,Koibatek,90,1449,Koibatek,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
810,BARINGO,Koibatek Sub County,Koibatek Ward,baringo,koibatek,1954,90,Baringo,1449,Koibatek,90,1449,Koibatek,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
811,LAIKIPIA,Laikipia West Sub County,Ol-Moran Ward,laikipia,laikipiawest,1955,91,Laikipia,1457,Laikipia West,91,1457,Laikipia West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
812,LAIKIPIA,Laikipia West Sub County,Rumuruti Township Ward,laikipia,laikipiawest,1956,91,Laikipia,1457,Laikipia West,91,1457,Laikipia West,EXACT_MATCH,sourceGID located the Ward and its County/SubCounty relationships match the unique normalized authoritative identity.
2030,Nairobi,Kibra  Sub County,Woodley/kenyatta Golf Course Ward,nairobi,kibra,1957,79,Nairobi City,1576,Kibra,,,,UNRESOLVED,"Authoritative County ""Nairobi"" does not resolve to a current County identity."
