sourceGid,wardName,authoritativeCountyName,authoritativeSubcountyName,authoritativeScuid,authoritativeCountyId,authoritativeSubcountyId,databaseWardId,databaseWardName,databaseCountyId,databaseCountyName,databaseSubcountyId,databaseSubcountyName,status,resolutionType,notes
217,FINO,MANDERA,LAFEY,nsfbHBS9tMT,63,1298,2106,FINO,63,Mandera,1298,Lafey,CORRECT,EXACT,
218,LAFEY,MANDERA,LAFEY,nsfbHBS9tMT,63,1298,2107,LAFEY,63,Mandera,1298,Lafey,CORRECT,EXACT,
219,WARANKARA,MANDERA,LAFEY,nsfbHBS9tMT,63,1298,2108,WARANKARA,63,Mandera,1298,Lafey,CORRECT,EXACT,
220,ALANGO GOF,MANDERA,LAFEY,nsfbHBS9tMT,63,1298,2109,ALANGO GOF,63,Mandera,1298,Lafey,CORRECT,EXACT,
445,Njabani/kiburu Ward,NYANDARUA,Kinangop Sub County,RAnL5kBKMIt,67,1369,2110,Njabani/kiburu Ward,67,Nyandarua,1369,Kinangop,CORRECT,NORMALIZED,
637,Lokichar Ward,TURKANA,Turkana South Sub County,iTw0sFjlqZ2,70,1415,2111,Lokichar Ward,70,Turkana,1415,Turkana South,CORRECT,NORMALIZED,
638,Kapedo/napeitom Ward,TURKANA,Turkana East Sub County,dr8gOvVAdiE,70,1413,2112,Kapedo/napeitom Ward,70,Turkana,1413,Turkana East,CORRECT,NORMALIZED,
733,Endo Ward,ELGEYO-MARAKWET,Marakwet East sub-county,EZraJgLdRLX,85,1438,2113,Endo Ward,85,Elgeyo Marakwet,1438,Marakwet East,CORRECT,NORMALIZED,
734,Embobut/Embulot Ward,ELGEYO-MARAKWET,Marakwet East sub-county,EZraJgLdRLX,85,1438,2114,Embobut/Embulot Ward,85,Elgeyo Marakwet,1438,Marakwet East,CORRECT,NORMALIZED,
735,Lelan Ward,ELGEYO-MARAKWET,Marakwet West Sub County,fNCuk4Lpsnh,85,1439,2115,Lelan Ward,85,Elgeyo Marakwet,1439,Marakwet West,CORRECT,NORMALIZED,
2016,Kabiro Ward,Nairobi,Dagoretti North Sub County,CcTr4bcVGAG,79,487,2116,Kabiro Ward,79,Nairobi City,487,Dagoretti North Sub County,CORRECT,EXACT,
2017,Mutu-ini Ward,Nairobi,Dagoretti South Sub County,sqNWYDHZZ6W,79,524,2117,Mutu-ini Ward,79,Nairobi City,524,Dagoretti South Sub County,CORRECT,EXACT,
2018,Ngando Ward,Nairobi,Dagoretti South Sub County,sqNWYDHZZ6W,79,524,2118,Ngando Ward,79,Nairobi City,524,Dagoretti South Sub County,CORRECT,EXACT,
2019,Riruta Ward,Nairobi,Dagoretti South Sub County,sqNWYDHZZ6W,79,524,2119,Riruta Ward,79,Nairobi City,524,Dagoretti South Sub County,CORRECT,EXACT,
2020,Uthiru/ruthimitu Ward,Nairobi,Dagoretti South Sub County,sqNWYDHZZ6W,79,524,2120,Uthiru/ruthimitu Ward,79,Nairobi City,524,Dagoretti South Sub County,CORRECT,EXACT,
2021,Waithaka Ward,Nairobi,Dagoretti South Sub County,sqNWYDHZZ6W,79,524,2121,Waithaka Ward,79,Nairobi City,524,Dagoretti South Sub County,CORRECT,EXACT,
2022,Karen Ward,Nairobi,Langata  Sub County,aTGYlhEw2Xx,79,1577,2122,Karen Ward,79,Nairobi City,1577,Lang'ata,CORRECT,NORMALIZED,
794,Sacho Ward,BARINGO,Baringo Central Sub County,k7Rj54u6dMx,90,1446,2123,Sacho Ward,90,Baringo,1446,Baringo Central,CORRECT,NORMALIZED,
801,Mukutani Ward,BARINGO,Marigat Sub County,dSLnPmNlm8Q,90,1450,2124,Mukutani Ward,90,Baringo,1450,Marigat,CORRECT,NORMALIZED,
935,Kimana Ward,KAJIADO,Loitokitok Sub County,eyADpAXM834,92,1480,2125,Kimana Ward,92,Kajiado,1480,Loitokitok,CORRECT,NORMALIZED,
821,Umande Ward,LAIKIPIA,Laikipia East Sub County,pF6qPMIlHte,91,1455,2126,Umande Ward,91,Laikipia,1455,Laikipia East,CORRECT,NORMALIZED,
822,Sosian Ward,LAIKIPIA,Laikipia North Sub County,RJyUfi5BQUm,91,1456,2127,Sosian Ward,91,Laikipia,1456,Laikipia North,CORRECT,NORMALIZED,
823,Segera Ward,LAIKIPIA,Laikipia North Sub County,RJyUfi5BQUm,91,1456,2128,Segera Ward,91,Laikipia,1456,Laikipia North,CORRECT,NORMALIZED,
824,Mugogodo West Ward,LAIKIPIA,Laikipia North Sub County,RJyUfi5BQUm,91,1456,2129,Mugogodo West Ward,91,Laikipia,1456,Laikipia North,CORRECT,NORMALIZED,
825,Mugogodo East Ward,LAIKIPIA,Laikipia North Sub County,RJyUfi5BQUm,91,1456,2130,Mugogodo East Ward,91,Laikipia,1456,Laikipia North,CORRECT,NORMALIZED,
927,Iloodokilani Ward,KAJIADO,Kajiado West Sub County,wYsCfCAUWNB,92,1479,2131,Iloodokilani Ward,92,Kajiado,1479,Kajiado West,CORRECT,NORMALIZED,
928,Magadi Ward,KAJIADO,Kajiado West Sub County,wYsCfCAUWNB,92,1479,2132,Magadi Ward,92,Kajiado,1479,Kajiado West,CORRECT,NORMALIZED,
929,Ewuaso oonkidong'i Ward,KAJIADO,Kajiado West Sub County,wYsCfCAUWNB,92,1479,2133,Ewuaso oonkidong'i Ward,92,Kajiado,1479,Kajiado West,CORRECT,NORMALIZED,
1802,Mikindani Ward,Mombasa,Jomvu  Sub County,vSISrsNNHwq,55,1252,2134,Mikindani Ward,55,Mombasa,1252,Jomvu,CORRECT,NORMALIZED,
1820,Makadara Ward-mji Wa Kale Ward,Mombasa,Mvita  Sub County,C1xuoa1NAMm,55,1255,2135,Makadara Ward-mji Wa Kale Ward,55,Mombasa,1255,Mvita,CORRECT,NORMALIZED,
1822,Tononoka Ward,Mombasa,Mvita  Sub County,C1xuoa1NAMm,55,1255,2136,Tononoka Ward,55,Mombasa,1255,Mvita,CORRECT,NORMALIZED,
1823,Ganjoni Ward-shimanzi Ward,Mombasa,Mvita  Sub County,C1xuoa1NAMm,55,1255,2137,Ganjoni Ward-shimanzi Ward,55,Mombasa,1255,Mvita,CORRECT,NORMALIZED,
1824,Majengo Ward,Mombasa,Mvita  Sub County,C1xuoa1NAMm,55,1255,2138,Majengo Ward,55,Mombasa,1255,Mvita,CORRECT,NORMALIZED,
1825,Tezo Ward,Kilifi,Kilifi North Sub County,MEkEH8ZmcOU,73,1266,2139,Tezo Ward,73,Kilifi,1266,Kilifi North,CORRECT,NORMALIZED,
123,Chawia Ward,TAITA TAVETA,Mwatate Sub County,IBDoGsLdhvt,59,1276,2140,Chawia Ward,59,Taita Taveta,1276,Mwatate,CORRECT,NORMALIZED,
1834,Shimo La Tewa Ward,Kilifi,Kilifi South Sub County,xWAZBULwGxp,73,1267,2141,Shimo La Tewa Ward,73,Kilifi,1267,Kilifi South,CORRECT,NORMALIZED,
1844,Rabai/kisurutini Ward,Kilifi,Rabai Sub County,hJf4rt7cvI6,73,1270,2142,Rabai/kisurutini Ward,73,Kilifi,1270,Rabai,CORRECT,NORMALIZED,
1845,Ganze Ward,Kilifi,Ganze Sub County,x7qUMtZZvo9,73,1263,2143,Ganze Ward,73,Kilifi,1263,Ganze,CORRECT,NORMALIZED,
1848,Sokoke Ward,Kilifi,Ganze Sub County,x7qUMtZZvo9,73,1263,2144,Sokoke Ward,73,Kilifi,1263,Ganze,CORRECT,NORMALIZED,
1851,Ganda Ward,Kilifi,Malindi Sub County,lGg3wEy784X,73,1269,2145,Ganda Ward,73,Kilifi,1269,Malindi,CORRECT,NORMALIZED,
1852,Malindi Town Ward,Kilifi,Malindi Sub County,lGg3wEy784X,73,1269,2146,Malindi Town Ward,73,Kilifi,1269,Malindi,CORRECT,NORMALIZED,
1856,Gongoni Ward,Kilifi,Magarini Sub County,KMWrMZrlO5u,73,1268,2147,Gongoni Ward,73,Kilifi,1268,Magarini,CORRECT,NORMALIZED,
1857,Adu Ward,Kilifi,Magarini Sub County,KMWrMZrlO5u,73,1268,2148,Adu Ward,73,Kilifi,1268,Magarini,CORRECT,NORMALIZED,
1858,Garashi Ward,Kilifi,Magarini Sub County,KMWrMZrlO5u,73,1268,2149,Garashi Ward,73,Kilifi,1268,Magarini,CORRECT,NORMALIZED,
1859,Sabaki Ward,Kilifi,Magarini Sub County,KMWrMZrlO5u,73,1268,2150,Sabaki Ward,73,Kilifi,1268,Magarini,CORRECT,NORMALIZED,
1860,North Alego Ward,Siaya,Alego Usonga Sub County,Cu46otDi1RO,83,483,2151,North Alego Ward,83,Siaya,483,Alego Usonga Sub County,CORRECT,EXACT,
1861,South East Alego Ward,Siaya,Alego Usonga Sub County,Cu46otDi1RO,83,483,2152,South East Alego Ward,83,Siaya,483,Alego Usonga Sub County,CORRECT,EXACT,
1862,North Gem Ward,Siaya,Gem Sub County,PKeFksHlJkB,83,1530,2153,North Gem Ward,83,Siaya,1530,Gem,CORRECT,NORMALIZED,
1863,West Gem Ward,Siaya,Gem Sub County,PKeFksHlJkB,83,1530,2154,West Gem Ward,83,Siaya,1530,Gem,CORRECT,NORMALIZED,
1864,Central Gem Ward,Siaya,Gem Sub County,PKeFksHlJkB,83,1530,2155,Central Gem Ward,83,Siaya,1530,Gem,CORRECT,NORMALIZED,
1865,Yala Township Ward,Siaya,Gem Sub County,PKeFksHlJkB,83,1530,2156,Yala Township Ward,83,Siaya,1530,Gem,CORRECT,NORMALIZED,
1866,East Gem Ward,Siaya,Gem Sub County,PKeFksHlJkB,83,1530,2157,East Gem Ward,83,Siaya,1530,Gem,CORRECT,NORMALIZED,
1867,South Gem Ward,Siaya,Gem Sub County,PKeFksHlJkB,83,1530,2158,South Gem Ward,83,Siaya,1530,Gem,CORRECT,NORMALIZED,
1868,West Yimbo Ward,Siaya,Bondo Sub County,JNvqpOnKfGR,83,1533,2159,West Yimbo Ward,83,Siaya,1533,Bondo,CORRECT,NORMALIZED,
1869,Central Sakwa Ward,Siaya,Bondo Sub County,JNvqpOnKfGR,83,1533,2160,Central Sakwa Ward,83,Siaya,1533,Bondo,CORRECT,NORMALIZED,
1870,South Sakwa Ward,Siaya,Bondo Sub County,JNvqpOnKfGR,83,1533,2161,South Sakwa Ward,83,Siaya,1533,Bondo,CORRECT,NORMALIZED,
1871,Yimbo East Ward,Siaya,Bondo Sub County,JNvqpOnKfGR,83,1533,2162,Yimbo East Ward,83,Siaya,1533,Bondo,CORRECT,NORMALIZED,
1872,West Sakwa Ward,Siaya,Bondo Sub County,JNvqpOnKfGR,83,1533,2163,West Sakwa Ward,83,Siaya,1533,Bondo,CORRECT,NORMALIZED,
1873,North Sakwa Ward,Siaya,Bondo Sub County,JNvqpOnKfGR,83,1533,2164,North Sakwa Ward,83,Siaya,1533,Bondo,CORRECT,NORMALIZED,
1874,East Asembo Ward,Siaya,Rarieda Sub County,XcRpb1xsM64,83,1534,2165,East Asembo Ward,83,Siaya,1534,Rarieda,CORRECT,NORMALIZED,
1875,West Asembo Ward,Siaya,Rarieda Sub County,XcRpb1xsM64,83,1534,2166,West Asembo Ward,83,Siaya,1534,Rarieda,CORRECT,NORMALIZED,
1910,Kajulu Ward,Kisumu,Kisumu East Sub County,PRpKwAloU5b,93,1535,2167,Kajulu Ward,93,Kisumu,1535,Kisumu East,CORRECT,NORMALIZED,
1911,Kolwa East Ward,Kisumu,Kisumu East Sub County,PRpKwAloU5b,93,1535,2168,Kolwa East Ward,93,Kisumu,1535,Kisumu East,CORRECT,NORMALIZED,
1914,Kolwa Central Ward,Kisumu,Kisumu East Sub County,PRpKwAloU5b,93,1535,2169,Kolwa Central Ward,93,Kisumu,1535,Kisumu East,CORRECT,NORMALIZED,
1916,Central Kisumu Ward,Kisumu,Kisumu West Sub County,YzEDO9Mq4TR,93,1537,2170,Central Kisumu Ward,93,Kisumu,1537,Kisumu West,CORRECT,NORMALIZED,
127,Kaloleni  Ward,TAITA TAVETA,Voi Sub County,yoGLpCTgjed,59,1279,2171,Kaloleni  Ward,59,Taita Taveta,1279,Voi,CORRECT,NORMALIZED,
1917,North Kisumu Ward,Kisumu,Kisumu West Sub County,YzEDO9Mq4TR,93,1537,2172,North Kisumu Ward,93,Kisumu,1537,Kisumu West,CORRECT,NORMALIZED,
1918,West Kisumu Ward,Kisumu,Kisumu West Sub County,YzEDO9Mq4TR,93,1537,2173,West Kisumu Ward,93,Kisumu,1537,Kisumu West,CORRECT,NORMALIZED,
1919,North West Kisumu Ward,Kisumu,Kisumu West Sub County,YzEDO9Mq4TR,93,1537,2174,North West Kisumu Ward,93,Kisumu,1537,Kisumu West,CORRECT,NORMALIZED,
1920,Railways Ward,Kisumu,Kisumu Central Sub County,OpLt8IgyHop,93,1536,2175,Railways Ward,93,Kisumu,1536,Kisumu Central,CORRECT,NORMALIZED,
1921,Migosi Ward,Kisumu,Kisumu Central Sub County,OpLt8IgyHop,93,1536,2176,Migosi Ward,93,Kisumu,1536,Kisumu Central,CORRECT,NORMALIZED,
1998,Ibeno Ward,Kisii,Nyaribari Chache  Sub County,fFh3beH29fD,87,508,2177,Ibeno Ward,87,Kisii,508,Nyaribari Chache  Sub County,CORRECT,EXACT,
1999,Monyerero Ward,Kisii,Kitutu Chache North Sub County,cQkF9l9wePP,87,510,2178,Monyerero Ward,87,Kisii,510,Kitutu Chache North Sub County,CORRECT,EXACT,
2001,Marani Ward,Kisii,Kitutu Chache North Sub County,cQkF9l9wePP,87,510,2179,Marani Ward,87,Kisii,510,Kitutu Chache North Sub County,CORRECT,EXACT,
2002,Kegogi Ward,Kisii,Kitutu Chache North Sub County,cQkF9l9wePP,87,510,2180,Kegogi Ward,87,Kisii,510,Kitutu Chache North Sub County,CORRECT,EXACT,
2003,Bogusero Ward,Kisii,Kitutu Chache South Sub County,gPR82w2xgJZ,87,485,2181,Bogusero Ward,87,Kisii,485,Kitutu Chache South Sub County,CORRECT,EXACT,
2004,Bogeka Ward,Kisii,Kitutu Chache South Sub County,gPR82w2xgJZ,87,485,2182,Bogeka Ward,87,Kisii,485,Kitutu Chache South Sub County,CORRECT,EXACT,
2007,Nyatieko Ward,Kisii,Kitutu Chache South Sub County,gPR82w2xgJZ,87,485,2183,Nyatieko Ward,87,Kisii,485,Kitutu Chache South Sub County,CORRECT,EXACT,
2009,Karura Ward,Nairobi,Westlands  Sub County,f1T0Ltob8VQ,79,486,2184,Karura Ward,79,Nairobi City,486,Westlands  Sub County,CORRECT,EXACT,
2010,Kangemi Ward,Nairobi,Westlands  Sub County,f1T0Ltob8VQ,79,486,2185,Kangemi Ward,79,Nairobi City,486,Westlands  Sub County,CORRECT,EXACT,
2011,Mountain View Ward,Nairobi,Westlands  Sub County,f1T0Ltob8VQ,79,486,2186,Mountain View Ward,79,Nairobi City,486,Westlands  Sub County,CORRECT,EXACT,
678,Keiyo Ward,TRANS NZOIA,Kwanza  Sub County,ABy8CNqf2e7,81,1427,2187,Keiyo Ward,81,Trans Nzoia,1427,Kwanza,CORRECT,NORMALIZED,
2014,Gatina Ward,Nairobi,Dagoretti North Sub County,CcTr4bcVGAG,79,487,2188,Gatina Ward,79,Nairobi City,487,Dagoretti North Sub County,CORRECT,EXACT,
780,Sangalo/kebulonik Ward,NANDI,Mosop Sub County,Xtb7tbJpk9p,88,462,2189,Sangalo/kebulonik Ward,88,Nandi,462,Mosop Sub County,CORRECT,EXACT,
786,Tangulbei/korossi Ward,BARINGO,Tiaty Sub County,Mk4bMOSMRTB,90,757,2190,Tangulbei/korossi Ward,90,Baringo,463,Tiaty West Sub County,WRONG_SUBCOUNTY,ALIAS,Database ward points to a different SubCounty than the resolved authoritative target.
2023,Nairobi West Ward,Nairobi,Langata  Sub County,aTGYlhEw2Xx,79,1577,2191,Nairobi West Ward,79,Nairobi City,1577,Lang'ata,CORRECT,NORMALIZED,
2024,Mugumo-ini Ward,Nairobi,Langata  Sub County,aTGYlhEw2Xx,79,1577,2192,Mugumo-ini Ward,79,Nairobi City,1577,Lang'ata,CORRECT,NORMALIZED,
787,Churo/amaya Ward,BARINGO,Tiaty Sub County,Mk4bMOSMRTB,90,757,2193,Churo/amaya Ward,90,Baringo,463,Tiaty West Sub County,WRONG_SUBCOUNTY,ALIAS,Database ward points to a different SubCounty than the resolved authoritative target.
788,Barwessa Ward,BARINGO,Baringo North Sub County,bqtTmWcikTN,90,1447,2194,Barwessa Ward,90,Baringo,1447,Baringo North,CORRECT,NORMALIZED,
789,Kabartonjo Ward,BARINGO,Baringo North Sub County,bqtTmWcikTN,90,1447,2195,Kabartonjo Ward,90,Baringo,1447,Baringo North,CORRECT,NORMALIZED,
790,Saimoi/kipsaraman Ward,BARINGO,Baringo North Sub County,bqtTmWcikTN,90,1447,2196,Saimoi/kipsaraman Ward,90,Baringo,1447,Baringo North,CORRECT,NORMALIZED,
791,Saimo/soi Ward,BARINGO,Baringo North Sub County,bqtTmWcikTN,90,1447,2197,Saimo/soi Ward,90,Baringo,1447,Baringo North,CORRECT,NORMALIZED,
792,Bartabwa Ward,BARINGO,Baringo North Sub County,bqtTmWcikTN,90,1447,2198,Bartabwa Ward,90,Baringo,1447,Baringo North,CORRECT,NORMALIZED,
793,Kabarnet Ward,BARINGO,Baringo Central Sub County,k7Rj54u6dMx,90,1446,2199,Kabarnet Ward,90,Baringo,1446,Baringo Central,CORRECT,NORMALIZED,
2025,South C Ward,Nairobi,Langata  Sub County,aTGYlhEw2Xx,79,1577,2200,South C Ward,79,Nairobi City,1577,Lang'ata,CORRECT,NORMALIZED,
795,Tenges Ward,BARINGO,Baringo Central Sub County,k7Rj54u6dMx,90,1446,2201,Tenges Ward,90,Baringo,1446,Baringo Central,CORRECT,NORMALIZED,
796,Ewalel/chapchap Ward,BARINGO,Baringo Central Sub County,k7Rj54u6dMx,90,1446,2202,Ewalel/chapchap Ward,90,Baringo,1446,Baringo Central,CORRECT,NORMALIZED,
797,Kapropita Ward,BARINGO,Baringo Central Sub County,k7Rj54u6dMx,90,1446,2203,Kapropita Ward,90,Baringo,1446,Baringo Central,CORRECT,NORMALIZED,
798,Marigat Ward,BARINGO,Marigat Sub County,dSLnPmNlm8Q,90,1450,2204,Marigat Ward,90,Baringo,1450,Marigat,CORRECT,NORMALIZED,
799,Iichamus Ward,BARINGO,Marigat Sub County,dSLnPmNlm8Q,90,1450,2205,Iichamus Ward,90,Baringo,1450,Marigat,CORRECT,NORMALIZED,
800,Mochongoi Ward,BARINGO,Marigat Sub County,dSLnPmNlm8Q,90,1450,2206,Mochongoi Ward,90,Baringo,1450,Marigat,CORRECT,NORMALIZED,
2026,Nyayo Highrise Ward,Nairobi,Langata  Sub County,aTGYlhEw2Xx,79,1577,2207,Nyayo Highrise Ward,79,Nairobi City,1577,Lang'ata,CORRECT,NORMALIZED,
2027,Laini Saba Ward,Nairobi,Kibra  Sub County,LO5he3DtiFG,79,1576,2208,Laini Saba Ward,79,Nairobi City,1576,Kibra,CORRECT,NORMALIZED,
930,Mosiro Ward,KAJIADO,Kajiado West Sub County,wYsCfCAUWNB,92,1479,2209,Mosiro Ward,92,Kajiado,1479,Kajiado West,CORRECT,NORMALIZED,
931,Entonet/lenkism Ward,KAJIADO,Loitokitok Sub County,eyADpAXM834,92,1480,2210,Entonet/lenkism Ward,92,Kajiado,1480,Loitokitok,CORRECT,NORMALIZED,
932,Imbrikani/eselelnkei Ward,KAJIADO,Loitokitok Sub County,eyADpAXM834,92,1480,2211,Imbrikani/eselelnkei Ward,92,Kajiado,1480,Loitokitok,CORRECT,NORMALIZED,
933,Kuku Ward,KAJIADO,Loitokitok Sub County,eyADpAXM834,92,1480,2212,Kuku Ward,92,Kajiado,1480,Loitokitok,CORRECT,NORMALIZED,
934,Rombo Ward,KAJIADO,Loitokitok Sub County,eyADpAXM834,92,1480,2213,Rombo Ward,92,Kajiado,1480,Loitokitok,CORRECT,NORMALIZED,
2028,Lindi Ward,Nairobi,Kibra  Sub County,LO5he3DtiFG,79,1576,2214,Lindi Ward,79,Nairobi City,1576,Kibra,CORRECT,NORMALIZED,
936,Londiani Ward,KERICHO,Kipkelion East Sub County,gU0Cz7Qlfss,56,491,2215,Londiani Ward,56,Kericho,491,Kipkelion East Sub County,CORRECT,EXACT,
2029,Makina Ward,Nairobi,Kibra  Sub County,LO5he3DtiFG,79,1576,2216,Makina Ward,79,Nairobi City,1576,Kibra,CORRECT,NORMALIZED,
2031,Sarang'ombe Ward,Nairobi,Kibra  Sub County,LO5he3DtiFG,79,1576,2217,Sarang'ombe Ward,79,Nairobi City,1576,Kibra,CORRECT,NORMALIZED,
2032,Githurai Ward,Nairobi,Roysambu  Sub County,j7GpbairCOi,79,492,2218,Githurai Ward,79,Nairobi City,492,Roysambu  Sub County,CORRECT,EXACT,
2033,Kahawa West,Nairobi,Roysambu  Sub County,j7GpbairCOi,79,492,2219,Kahawa West,79,Nairobi City,492,Roysambu  Sub County,CORRECT,EXACT,
2036,Kahawa,Nairobi,Roysambu  Sub County,j7GpbairCOi,79,492,2220,Kahawa,79,Nairobi City,492,Roysambu  Sub County,CORRECT,EXACT,
2037,Clay City,Nairobi,Kasarani  Sub County,FoqzDgIByL6,79,1575,2221,Clay City,79,Nairobi City,1575,Kasarani,CORRECT,NORMALIZED,
2040,Njiru Ward,Nairobi,Kasarani  Sub County,FoqzDgIByL6,79,1575,2222,Njiru Ward,79,Nairobi City,1575,Kasarani,CORRECT,NORMALIZED,
2041,Ruai Ward,Nairobi,Kasarani  Sub County,FoqzDgIByL6,79,1575,2223,Ruai Ward,79,Nairobi City,1575,Kasarani,CORRECT,NORMALIZED,
2042,Babandogo,Nairobi,Ruaraka  Sub County,Cc8uEFkzfVf,79,405,2224,Babandogo,79,Nairobi City,405,Ruaraka  Sub County,CORRECT,EXACT,
2043,Utalii Ward,Nairobi,Ruaraka  Sub County,Cc8uEFkzfVf,79,405,2225,Utalii Ward,79,Nairobi City,405,Ruaraka  Sub County,CORRECT,EXACT,
2048,Kwa Njenga Ward,Nairobi,Embakasi South Sub County,aDp1odOWYC1,79,407,2226,Kwa Njenga Ward,79,Nairobi City,407,Embakasi South Sub County,CORRECT,EXACT,
2056,Dandora Area Iv Ward,Nairobi,Embakasi North Sub County,SSz1iOv28Jk,79,533,2227,Dandora Area Iv Ward,79,Nairobi City,533,Embakasi North Sub County,CORRECT,EXACT,
2049,Kwa Reuben Ward,Nairobi,Embakasi South Sub County,aDp1odOWYC1,79,407,2228,Kwa Reuben Ward,79,Nairobi City,407,Embakasi South Sub County,CORRECT,EXACT,
2067,Umoja I Ward,Nairobi,Embakasi West Sub County,aCwUX5V42Zz,79,534,2229,Umoja I Ward,79,Nairobi City,534,Embakasi West Sub County,CORRECT,EXACT,
2051,Kware Ward,Nairobi,Embakasi South Sub County,aDp1odOWYC1,79,407,2230,Kware Ward,79,Nairobi City,407,Embakasi South Sub County,CORRECT,EXACT,
2052,Kariobangi North Ward,Nairobi,Embakasi North Sub County,SSz1iOv28Jk,79,533,2231,Kariobangi North Ward,79,Nairobi City,533,Embakasi North Sub County,CORRECT,EXACT,
2053,Dandora Area I Ward,Nairobi,Embakasi North Sub County,SSz1iOv28Jk,79,533,2232,Dandora Area I Ward,79,Nairobi City,533,Embakasi North Sub County,CORRECT,EXACT,
2054,Dandora Area Ii Ward,Nairobi,Embakasi North Sub County,SSz1iOv28Jk,79,533,2233,Dandora Area Ii Ward,79,Nairobi City,533,Embakasi North Sub County,CORRECT,EXACT,
2055,Dandora Area Iii Ward,Nairobi,Embakasi North Sub County,SSz1iOv28Jk,79,533,2234,Dandora Area Iii Ward,79,Nairobi City,533,Embakasi North Sub County,CORRECT,EXACT,
2057,Kayole North Ward,Nairobi,Embakasi Central Sub County,XvpLXU47BKs,79,535,2235,Kayole North Ward,79,Nairobi City,535,Embakasi Central Sub County,CORRECT,EXACT,
2058,Kayole Central Ward,Nairobi,Embakasi Central Sub County,XvpLXU47BKs,79,535,2236,Kayole Central Ward,79,Nairobi City,535,Embakasi Central Sub County,CORRECT,EXACT,
2068,Umoja Ii Ward,Nairobi,Embakasi West Sub County,aCwUX5V42Zz,79,534,2237,Umoja Ii Ward,79,Nairobi City,534,Embakasi West Sub County,CORRECT,EXACT,
2059,Kayole South Ward,Nairobi,Embakasi Central Sub County,XvpLXU47BKs,79,535,2238,Kayole South Ward,79,Nairobi City,535,Embakasi Central Sub County,CORRECT,EXACT,
2074,Makongeni Ward,Nairobi,Makadara  Sub County,wwROy3Qkwin,79,1578,2239,Makongeni Ward,79,Nairobi City,1578,Makadara,CORRECT,NORMALIZED,
2060,Komarock Ward,Nairobi,Embakasi Central Sub County,XvpLXU47BKs,79,535,2240,Komarock Ward,79,Nairobi City,535,Embakasi Central Sub County,CORRECT,EXACT,
2061,Matopeni/spring Valley Ward,Nairobi,Embakasi Central Sub County,XvpLXU47BKs,79,535,2241,Matopeni/spring Valley Ward,79,Nairobi City,535,Embakasi Central Sub County,CORRECT,EXACT,
2076,Eastleigh North Ward,Nairobi,Kamukunji  Sub County,qoLIT7y5f5c,79,1574,2242,Eastleigh North Ward,79,Nairobi City,1574,Kamukunji,CORRECT,NORMALIZED,
2062,Upper Savanna Ward,Nairobi,Embakasi East Sub County,gD4xxgDGJ4Y,79,509,2243,Upper Savanna Ward,79,Nairobi City,509,Embakasi East Sub County,CORRECT,EXACT,
2069,Mowlem Ward,Nairobi,Embakasi West Sub County,aCwUX5V42Zz,79,534,2244,Mowlem Ward,79,Nairobi City,534,Embakasi West Sub County,CORRECT,EXACT,
2070,Kariobangi South Ward,Nairobi,Embakasi West Sub County,aCwUX5V42Zz,79,534,2245,Kariobangi South Ward,79,Nairobi City,534,Embakasi West Sub County,CORRECT,EXACT,
2071,Maringo/hamza Ward,Nairobi,Makadara  Sub County,wwROy3Qkwin,79,1578,2246,Maringo/hamza Ward,79,Nairobi City,1578,Makadara,CORRECT,NORMALIZED,
693,Nabiswa Ward,TRANS NZOIA,Kiminini  Sub County,pzZHpL2ueIn,81,1429,2247,Nabiswa Ward,81,Trans Nzoia,1429,Kiminini,CORRECT,NORMALIZED,
2079,California Ward,Nairobi,Kamukunji  Sub County,qoLIT7y5f5c,79,1574,2248,California Ward,79,Nairobi City,1574,Kamukunji,CORRECT,NORMALIZED,
2075,Pumwani Ward,Nairobi,Kamukunji  Sub County,qoLIT7y5f5c,79,1574,2249,Pumwani Ward,79,Nairobi City,1574,Kamukunji,CORRECT,NORMALIZED,
694,Sinyerere Ward,TRANS NZOIA,Cherangany Sub County,f18kGo9yXWo,81,441,2250,Sinyerere Ward,81,Trans Nzoia,441,Cherangany Sub County,CORRECT,EXACT,
2078,Airbase Ward,Nairobi,Kamukunji  Sub County,qoLIT7y5f5c,79,1574,2251,Airbase Ward,79,Nairobi City,1574,Kamukunji,CORRECT,NORMALIZED,
133,Iftin Ward,GARISSA,Garissa Sub County,lQkHbTC1iRg,60,1283,2252,Iftin Ward,60,Garissa,1283,Garissa,CORRECT,NORMALIZED,
2080,Nairobi Central Ward,Nairobi,Starehe  Sub County,nKHlZyN0lt9,79,513,2253,Nairobi Central Ward,79,Nairobi City,513,Starehe  Sub County,CORRECT,EXACT,
146,Dertu Ward,GARISSA,Dadaab Sub County,EW4Jw4dVWBt,60,1281,2254,Dertu Ward,60,Garissa,1281,Dadaab,CORRECT,NORMALIZED,
147,Dadaab Ward,GARISSA,Dadaab Sub County,EW4Jw4dVWBt,60,1281,2255,Dadaab Ward,60,Garissa,1281,Dadaab,CORRECT,NORMALIZED,
148,LABISGALE Ward,GARISSA,Dadaab Sub County,EW4Jw4dVWBt,60,1281,2256,LABISGALE Ward,60,Garissa,1281,Dadaab,CORRECT,NORMALIZED,
